,Raw name,Mapped name,Score
3188,ariba,ariba,1.0
3189,ariba france,ariba,1.0
3190,ariba inc,ariba,1.0
3191,aricad,aricad,1.0
3192,arie colisee marceau,arie colisee marceau,1.0
3193,ariege fret express,ae audio express gmbh  co kg,0.8851674641148325
3194,aries,aries,1.0
3195,aries alliance dufieux acb,alliance automotive marseille,0.5043253712072305
3196,aries industrial y naval servicios,abbey industrial solutions ltd,0.4035131798471163
3197,aries ingenieria y sistemas sa,arquimea ingenieria  sl,0.4101884336354833
3198,arihm conseil,ab conseil,0.9194214876033058
3199,arinc,arinc,1.0
3200,arinc emea,arinc,0.5674052669007009
3201,arinc incorporated,arinc,0.6942951274492803
3202,arinc industry activities,arinc,0.8246235606731621
3203,arinc research corp,a plus avionics corp,0.4126994003034378
3204,arinc research corp,a plus avionics corp,0.4126994003034378
3205,arincdirect  arinc incorporat,arinc,0.883495145631068
3206,arinko academy gmbh,academy,0.9344660194174758
3207,arinso france,arinso france,1.0
3208,arismore,arismore,1.0
3209,arista chambers,arista chambers,1.0
3210,arista networks ltd,alturna networks nv,0.7058970331331934
3211,aristee,aristee,1.0
3212,aristo graphic france,aristo graphic france,1.0
3213,aristo graphic systeme gmbh  co kg,aristo graphic france,0.6837831766102891
3214,aristo graphic systeme gmbh  co kg,aristo graphic france,0.6837831766102891
3215,aritex,aritex,1.0
3216,aritex cading,aritex,0.659919028340081
3217,aritex cading sa,aritex,0.6669322709163347
3218,arithnea gmbh,arithnea gmbh,1.0
3219,arizona state university,aalboorg university,0.7152317880794703
3220,arj construction ltd,acmh  ateliers construction,0.8354430379746836
3221,arjona cobos ana,arjona cobos ana,1.0
3222,arkadin,arkadin,1.0
3223,arkadin france,arkadin,1.0
3224,arkadin germany gmbh,accor hospitality germany gmbh,0.8201892744479496
3225,arkal,arkal,1.0
3226,arkarise business solutions,abc business,0.9594916600476568
3227,arkoon,arkoon,1.0
3228,arkoon network security,aasset security gmbh,0.5601092896174863
3229,arku maschinenbau gmbh,almatec maschinenbau gmbh,0.8481724461105904
3230,arlt alexander,alexander am zoo,0.7804511278195488
3231,arlt computer gmbh,advanced computer systems acs,0.5386899281900203
3232,arlt ernst gmbh,arlt alexander,0.8553191489361702
3233,arm,arm,1.0
3234,arm  atlantique regulation mesure,aai  atlantique automatismes incendie,0.5037993920972644
3235,arm limited,arm,1.0
3236,arm ltd,arm,1.0
3237,arm ltd,arm,1.0
3238,armac systems,armac systems,1.0
3239,armadillo,armadillo,1.0
3240,armar,armar,1.0
3241,armarc sl,armarc sl,1.0
3242,armaturenarnold,armaturenarnold,1.0
3243,armaturenbau gmbh,armaturenbau gmbh,1.0
3244,armbruster einrichtungssysteme gmbh,armbruster einrichtungssysteme gmbh,1.0
3245,armbruster engineering,armbruster einrichtungssysteme gmbh,1.0
3246,armbruster engineering gmbh  co kg,armbruster einrichtungssysteme gmbh,1.0
3247,armbrustschtzenzelt,armbrustschtzenzelt,1.0
3248,armbrustschuetzenzelt,armbrustschuetzenzelt,1.0
3249,armed forces parliamentary trust,all party parliamentary group,0.5570469798657718
3250,armin haerle reise und transportlog,armin haerle reise und transportlog,1.0
3251,armin hamma,armin haerle reise und transportlog,0.8424242424242424
3252,armin maierjunker,armin haerle reise und transportlog,0.8264150943396226
3253,armines,armines,1.0
3254,armor outillage,armor outillage,1.0
3255,armstrong insulation products gmbh,abb automation products gmbh,0.8287318671034161
3256,armstrong optical ltd,armstrong insulation products gmbh,0.5
3257,armtop,armtop,1.0
3258,arnaud amberg,arnaud amberg,1.0
3259,arndt  expert hifi tv,arndt  expert hifi tv,0.7438825448613376
3260,arndt gmbh  co kg,arndt  expert hifi tv,1.0
3261,arndt gmbh und co kg,arndt  expert hifi tv,1.0
3262,arndt medizintechnik gmbh,arndt  expert hifi tv,0.8910891089108911
3263,arndt memmingen,arndt  expert hifi tv,0.7484620642515378
3264,arne riebe edvberatung,arne riebe edvberatung,1.0
3265,arne wahlers,arne riebe edvberatung,0.8376237623762376
3266,arne wylezol,arne riebe edvberatung,0.8526315789473684
3267,arno arnold gmbh,alfred arnold verladesysteme,0.8666666666666667
3268,arno marx gmbh,arno arnold gmbh,0.8
3269,arno werkzeuge,arno arnold gmbh,0.6530445353077688
3270,arnold  porter,alfred arnold verladesysteme,0.8316874194933448
3271,arnold  porter llp,alfred arnold verladesysteme,0.5698814988208895
3272,arnold  porter llp dba,alfred arnold verladesysteme,0.37833507708211755
3273,arnold  porter llppo,alfred arnold verladesysteme,0.7980781971305458
3274,arnold anwaelte,alfred arnold verladesysteme,0.9531172069825437
3275,arnold consult ag,alfred arnold verladesysteme,0.7349080996009218
3276,arnold hillrich gmbh,alfred arnold verladesysteme,0.9632311977715877
3277,arnold vetter kg foerdertechnik,alfred arnold verladesysteme,0.8714090287277702
3278,arnold werkzeugmaschinen,alfred arnold verladesysteme,0.9116234390009607
3279,arnotec gmbh,arnotec gmbh,1.0
3280,arntz gmbh  co kg,arntz gmbh  co kg,1.0
3281,arnz flott werkzeugmaschinen gmbh,arnold werkzeugmaschinen,0.5347432024169184
3282,aro traduction,aãro traduction,0.8
3283,arop,arop,1.0
3284,aros systemhydraulik gmbh,aros systemhydraulik gmbh,1.0
3285,arosa travemuende,arosa travemuende,1.0
3286,arosta nemetallhandelsgesell,arosta nemetallhandelsgesell,1.0
3287,arp,arp,1.0
3288,arp datacon gmbh,arp,0.8608695652173913
3289,arp gmbh,arp,1.0
3290,arpãâge,arpãâge,1.0
3291,arpege,arpege,1.0
3292,arpege master k,alabama hotels master tenant llc,0.469717051806604
3293,arpeggio acoustic consulting llc,arpeggio acoustic consulting llc,1.0
3294,arqis rechtsanwaelte,arqis rechtsanwaelte,1.0
3295,arquimea ingenieria slu,ab servicos selecta espana slu,0.7305470710980736
3296,arri giesstechnik gmbh,arri giesstechnik gmbh,1.0
3297,arris composites llc,aciturri composites slu,0.9106840022611645
3298,arrk europe,aapg europe trading ltd,0.9398976982097188
3299,arrk product development group,advanced development methods inc,0.7251461988304093
3300,arrossa,arrossa,1.0
3301,arrow capital solutions,arrow capital solutions,0.5086505190311419
3302,arrow central europe gmbh,aapg europe trading ltd,0.7259534815196773
3303,arrow ecs,arrow capital solutions,0.84
3304,arrow ecs ltd,arrow capital solutions,0.8145695364238411
3305,arrow electronics,advanced electronics company l,0.5195571955719558
3306,arrow electronique,arrow capital solutions,0.6658541539711558
3307,arrow enterprise computing,arrow capital solutions,0.5907335907335907
3308,ars musica chor ottobrunn ev,agi ottobrunn,0.6919060052219321
3309,arsag  aerial refueling systems,aerial,0.7705677867902665
3310,arsag international,a mai international,0.9021908065153444
3311,arseg,arseg,1.0
3312,arsene,arsene,1.0
3313,arsene taxand,arsene,0.5640138408304498
3314,arsenio manila sl,arsenio manila sl,1.0
3315,arsio,arsio,1.0
3316,arsio gmbh,arsio,1.0
3317,arsio gmbh  ingbãâ¼ro fãâ¼r,arsio,0.6074380165289257
3318,arsio gmbh  ingbãro fãr,aba ev arbeitsgemeinschaft fãr,0.7074468085106383
3319,arsio gmbh  ingbuero fuer,arsio,0.9220183486238532
3320,arsio ing buero fuer,arsio,0.4925373134328358
3321,arstec gmbh,arstec gmbh,1.0
3322,art  caractre,art  caractre,1.0
3323,art advanced realtime tracking,art  caractre,0.8104089921529142
3324,art concept composites,art  caractre,0.4925400302590935
3325,art directors club verlag gmbh,art  caractre,0.4965515524238726
3326,art emballages sa,art  caractre,0.9524752475247524
3327,art et caractere,art  caractre,0.9335907335907336
3328,art et couleurs,art  caractre,0.95
3329,art et creation sarl,art  caractre,0.9476635514018692
3330,art et nature af,art  caractre,0.6670882478328833
3331,art lights kulturservice gmbh,art  caractre,0.9275825346112886
3332,art maniac,art  caractre,0.9433628318584071
3333,art matters llc,art  caractre,0.9459954233409611
3334,art tech composites,art  caractre,0.4876184225131876
3335,artcaractere,artcaractere,1.0
3336,artcom ag,artcom ag,1.0
3337,artal technologies,artal technologies,1.0
3338,artconstruction gmbh,artconstruction gmbh,1.0
3339,artec roffhausen,artec roffhausen,1.0
3340,artech international inc,a mai international,0.9714285714285714
3341,artedas france,artedas france,1.0
3342,artelia,artelia,1.0
3343,artelia batiment  industrie,acrodur industrie,0.6146131805157593
3344,artelia batiment et industrie,acrodur industrie,0.6148248500096768
3345,artelia batiment industrie,acrodur industrie,0.6146131805157593
3346,artelia btiment  industrie sas,acrodur industrie,0.653635652853792
3347,artelia group,artelia,1.0
3348,artelia spain slu,ab servicos selecta espana slu,0.5090103833397879
3349,artelia ville  transport,artelia,0.6683178394517202
3350,artelia ville et transport,artelia,0.6833830024605321
3351,artelys,artelys,1.0
3352,artem information  strategies,achilles information,0.7866135619536234
3353,artemis,artemis,1.0
3354,artemis industry association,artemis,0.5773195876288659
3355,artemisia office,american office,0.7066115702479339
3356,artenum,artenum,1.0
3357,artes graficas sedimas slu,ab servicos selecta espana slu,0.8898708361658736
3358,artesal,artesal,1.0
3359,artesys,artesys,1.0
3360,artful,artful,1.0
3361,arthos team,alwart team,0.7804511278195488
3362,arthosteam,arthosteam,1.0
3363,arthotel,arthotel,1.0
3364,arthur blick  foreign,arthur blick  foreign,1.0
3365,arthur gait and company,a latter company ltd,0.7397757847533634
3366,arthur heinike gmbh,arthur blick  foreign,0.867237687366167
3367,arthur richter service gmbh,ab engineering mechanical service division limited,0.8051733828190214
3368,arthur wulf fassgrosshandlung,arthur blick  foreign,0.8112773302646721
3369,arthus bertrand,arthus bertrand,1.0
3370,artic,artic,1.0
3371,article 1,aliance developpement 1,0.7659574468085105
3372,articulos de viaje y piel martin,antonio flores martin,0.5033783783783784
3373,artifex dr lohmann gmbh  co,arc42  dr gernot starke,0.6283185840707964
3374,artifex software inc,activestate software,0.9052369077306733
3375,artigas sa,artigas sa,1.0
3376,artillo abogados slp,artillo abogados slp,0.5
3377,artillo pabon enriqueta,artillo abogados slp,0.6283185840707964
3378,artis group,artis group,1.0
3379,artisan scientific corporation dba,activation management llc dba,0.41764202112475024
3380,artisan technology group,artisan scientific corporation dba,1.0
3381,artisense,artisense,1.0
3382,artisense gmbh,artisense,1.0
3383,artko werbetechnik,artko werbetechnik,1.0
3384,artois plastiques,agence de leau artois picardi,0.7688172043010753
3385,artronics gmbh,artronics gmbh,1.0
3386,arts,arts,1.0
3387,arts  metiers,arts,0.8823529411764706
3388,arts holding,arts,0.6521739130434783
3389,arts holding se,arts,0.4800126513570514
3390,arts solutions gmbh,arts,1.0
3391,arttic,arttic,1.0
3392,arttic sas,arttic,1.0
3393,artur gevelhoff autolacke gmbh,artur gevelhoff autolacke gmbh,1.0
3394,arturo viola iborra,arturo viola iborra,1.0
3395,artus,artus,1.0
3396,artus sas,artus,1.0
3397,artus steuerberatung,artus,0.7446808510638298
3398,artus steuerberatung gmbh  co kg,artus,0.7695153533111357
3399,artus steuerberatung gmbh  cokg,active blue gmbh  cokg,0.5506660903053405
3400,artvera gmbh  co kg,artvera gmbh  co kg,1.0
3401,arun electricals,arun electricals,1.0
3402,arval,arval,1.0
3403,arval service lease,ab engineering mechanical service division limited,0.8794439989307672
3404,arval service lease sa,ab engineering mechanical service division limited,0.8692346418704603
3405,arvato,arvato,1.0
3406,arvato media gmbh,a2b global media,0.7012809608495064
3407,arvato technical information s,achilles information,0.2833582576624536
3408,arvato technical information sa,achilles information,0.3821637985109226
3409,arvato technical information sl,achilles information,0.37758045038005256
3410,arwus gmbh,arwus gmbh,1.0
3411,arxan technolgies inc,apperian arxan,0.6397298556124825
3412,arxgeometres gbr,at schmid gbr messeorganisation,0.9512195121951219
3413,aryzta food solutions gmbh,aryzta food solutions gmbh,1.0
3414,arztekammer westfalen lippe,arztekammer westfalen lippe,1.0
3415,arztekammer westfalenlippe,arztekammer westfalen lippe,0.6937984496124031
3416,arztpraxis udo hahn,arztpraxis udo hahn,1.0
3417,as abrechnungsstelle fãr,as schneider gastronomiekonzepte,0.6046043445790175
3418,as bardusch gmbh,as schneider gastronomiekonzepte,0.9757887013939839
3419,as beratung and schulung,as schneider gastronomiekonzepte,0.8675539238182653
3420,as beschichtungstechnik,as schneider gastronomiekonzepte,0.916030534351145
3421,as beschichtungstechnik gmbh  co kg,as schneider gastronomiekonzepte,0.9185051778478163
3422,as beschichtungstechnik gmbh  co kg,as schneider gastronomiekonzepte,0.9185051778478163
3423,as elec technologies,as schneider gastronomiekonzepte,0.9694555112881806
3424,as engineering,as schneider gastronomiekonzepte,1.0
3425,as scientific products ltd,as schneider gastronomiekonzepte,0.6011529454152404
3426,as3d  alexander smith design,activium information design,0.6543058979511509
3427,asa  associates llp,aaron  partners llp,0.5554387145621267
3428,asa manfred cuiper,asa  associates llp,0.6716417910447761
3429,asa manfred cuiper gmbh,asa  associates llp,0.6758907258421005
3430,asa market research pvt ltd,a2 research ab,0.33344782692086805
3431,asa market research pvt ltd,a2 research ab,0.33344782692086805
3432,asa2002,asa2002,1.0
3433,asador artoa,asador artoa,1.0
3434,asador el corral de la abuela,asador el corral de la abuela,0.6814159292035398
3435,asafe inc,asafe inc,1.0
3436,asahi diamond industrial,abbey industrial solutions ltd,0.8674698795180723
3437,asahi diamond industrial europe sas,aapg europe trading ltd,0.5170862074429315
3438,asak armaturen service gmbh,ab engineering mechanical service division limited,0.9145438815726233
3439,asana gmbh,asana gmbh,1.0
3440,asana inc,asana gmbh,1.0
3441,asap,asap,1.0
3442,asap logistics gmbh,aar defense systems  logistics uk,0.6055571469492982
3443,asb akademie,asb akademie,1.0
3444,asb akademie gmbh,asb akademie,1.0
3445,asb beuck gmbh,asb akademie,0.89419795221843
3446,asb trainingszentrum rettungs,asb akademie,0.8378378378378378
3447,asbregionalverband dresden ev,asbregionalverband dresden ev,1.0
3448,asbs,asbs,1.0
3449,asbt umwelt gmbh  co kg,asbt umwelt gmbh  co kg,1.0
3450,asc 2 gmbh,agap 2 hiq consulting,0.640552995391705
3451,asc fine wines,asc 2 gmbh,0.751412429378531
3452,asc process systems incorporated,asc 2 gmbh,0.5098764460533564
3453,asc2 messe ausstellungsevent gmbh,asc2 messe ausstellungsevent gmbh,1.0
3454,ascdt,ascdt,1.0
3455,ascend collection,ascend collection,1.0
3456,ascendant strategy management group llc,aachen technical and management,0.8880837735496236
3457,ascending technologies gmbh,ascending technologies gmbh,1.0
3458,ascension patricio sanchez,ascension patricio sanchez,1.0
3459,ascensores enor sa,ascensores enor sa,1.0
3460,ascent,ascent,1.0
3461,ascent customer service spain sl,ab engineering mechanical service division limited,0.6647920772484766
3462,ascent integration,acent integration,0.6505553887721404
3463,ascent integration sas,acent integration,0.6399522483087943
3464,aschbacher hof,aschbacher hof,1.0
3465,aschbacher hof gmbh  co kg,aschbacher hof,1.0
3466,asco,asco,1.0
3467,asco data gesellschaft fãr rechneranwendung,aba ev arbeitsgemeinschaft fãr,0.29582371352827247
3468,asco data gesellschaft fuer rechneranwendung,asco,0.4190450334272236
3469,asco deutschland gmbh,aebi schmidt deutschland gmbh,0.6111838414063961
3470,asco industries nvsa,abscoa industries inc uniseal div,0.48687596500257335
3471,asco instruments,asco,0.5773195876288659
3472,asco numatics gmbh,asco,0.9296875
3473,ascodero productique,ascodero productique,1.0
3474,ascoger,ascoger,1.0
3475,ascom,ascom,1.0
3476,ascon gmbh,ascon gmbh,1.0
3477,ascoreal,ascoreal,1.0
3478,ascott analytical equipment limited,accudyne engineering  equipment,0.5486935866983372
3479,ascott analytical equipment ltd,accudyne engineering  equipment,0.540384118766519
3480,ascott ltd,ascott analytical equipment limited,1.0
3481,asd,asd,1.0
3482,asd eurospace,asd,0.8448979591836735
3483,asdis software ag,activestate software,0.9331619537275064
3484,asdis solutions ag,asdis software ag,1.0
3485,asdstan,asdstan,1.0
3486,asea brown boveri sa,asea brown boveri sa,1.0
3487,asea brown boveri sa,asea brown boveri sa,1.0
3488,asecos gmbh,asecos gmbh,1.0
3489,asei,asei,1.0
3490,asei automatisme,asei,0.6086956521739131
3491,asei esat aryfrance,adei esat de marlonges,0.4909887968826108
3492,aself  asociacion espanola,aself  asociacion espanola,1.0
3493,asempea,asempea,1.0
3494,aserti electronic,addis electronic,0.8880226789510985
3495,aservo,aservo,1.0
3496,aservo software gmbh,activestate software,0.9023629068212217
3497,asesoria calidad y auditoria sl,ambisalud calidad ambiental sl,0.5102197418904779
3498,asesoria y control en proteccion,agencia de certificacion en innovac,0.48837918158957555
3499,asf elektrotechnik,arcus elektrotechnik,0.6143011917659805
3500,asf elektrotechnik gmbh  co kg,arcus elektrotechnik,0.6151264476483101
3501,asfordak,asfordak,1.0
3502,asforef,asforef,1.0
3503,asft industries ab,ab engineering mechanical service division limited,0.6829156127845482
3504,asg architekten gmbh,abj architekten bauingenieure,0.5793357933579336
3505,asg luftfahrttechnik  sensorik gmbh,asg architekten gmbh,0.6683417085427136
3506,asg luftfahrttechnik und,asg architekten gmbh,0.7808219178082192
3507,ashburn consulting llc,ashburn consulting llc,1.0
3508,ashburn consulting llc,ashburn consulting llc,1.0
3509,ashcroft instruments gmbh,aanderaa data instruments as,0.9060181368507831
3510,ashley herbert ltd,ashley herbert ltd,1.0
